mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta2_0,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_std_0,delta2_std_1,delta2_std_2,delta2_std_3,delta2_std_4,delta2_std_5,delta2_std_6,delta2_std_7,delta2_std_8,delta2_std_9,delta2_std_10,delta2_std_11,delta2_std_12,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,zcr_mean,zcr_std,rms_mean,mel_mean_0,mel_mean_1,mel_mean_2,mel_mean_3,mel_mean_4,mel_mean_5,mel_mean_6,mel_mean_7,mel_mean_8,mel_mean_9,mel_mean_10,mel_mean_11,mel_mean_12,mel_mean_13,mel_mean_14,mel_mean_15,mel_mean_16,mel_mean_17,mel_mean_18,mel_mean_19,mel_mean_20,mel_mean_21,mel_mean_22,mel_mean_23,mel_mean_24,mel_mean_25,mel_mean_26,mel_mean_27,mel_mean_28,mel_mean_29,mel_mean_30,mel_mean_31,mel_mean_32,mel_mean_33,mel_mean_34,mel_mean_35,mel_mean_36,mel_mean_37,mel_mean_38,mel_mean_39,mel_std_0,mel_std_1,mel_std_2,mel_std_3,mel_std_4,mel_std_5,mel_std_6,mel_std_7,mel_std_8,mel_std_9,mel_std_10,mel_std_11,mel_std_12,mel_std_13,mel_std_14,mel_std_15,mel_std_16,mel_std_17,mel_std_18,mel_std_19,mel_std_20,mel_std_21,mel_std_22,mel_std_23,mel_std_24,mel_std_25,mel_std_26,mel_std_27,mel_std_28,mel_std_29,mel_std_30,mel_std_31,mel_std_32,mel_std_33,mel_std_34,mel_std_35,mel_std_36,mel_std_37,mel_std_38,mel_std_39,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,label,file_path
-604.3029,-2.9456687,0.5292162,1.4825286,1.3041734,-0.0061967224,0.23581105,0.66515946,0.030521125,0.45486113,0.73767245,0.5726527,0.7751824,8.113449,2.5584333,2.4875915,2.2509224,3.0888367,2.3746562,2.2395382,2.6710958,2.4880908,3.6455855,2.6412718,2.5986874,2.9129672,0.20052652,-0.08726431,-0.02049154,-0.050273247,0.29981863,0.16839322,-0.07122113,-0.027841246,-0.007923127,0.060277432,-0.023073375,-0.011929035,0.25598824,-0.63908744,-0.06510942,-0.0142602995,-0.020036625,-0.050889634,0.044908114,0.049077258,-0.12352658,-0.14836456,0.20205086,0.09170365,-0.07173135,-0.09491716,0.9355719,0.364803,0.3600694,0.21514381,0.3214051,0.3083556,0.30844328,0.42519572,0.3978057,0.47240093,0.36273322,0.34656453,0.29782826,11.92893090470043,10.501261122445325,12.640495430273536,12.638557781933056,13.534980582899799,13.797483535773424,13.135996343293485,3.5276930776100963,2.065425713162964,1.9554533216799923,1.5637578963568675,1.345650236051351,1.0140796678004296,0.9816048626965111,0.4709320068359375,0.05757372032810091,0.0002273988793604076,-52.473892,-52.85813,-53.02378,-52.99172,-53.69784,-53.269405,-52.826817,-53.20826,-53.213535,-53.908302,-53.573402,-52.727806,-53.65268,-53.65056,-53.28842,-52.566944,-53.51725,-53.179626,-53.518753,-52.953094,-52.333504,-52.956856,-53.365875,-52.661934,-52.677773,-52.841602,-52.934845,-52.82301,-53.042446,-53.322224,-53.101036,-52.987183,-52.85776,-53.025955,-53.062275,-52.752625,-52.974525,-52.861374,-52.99008,-53.019196,1.8745416,1.6322281,1.7103921,1.9411792,1.5927552,2.0263228,1.6593165,1.3101375,1.8755791,1.5781924,1.7605683,1.7309585,1.8778094,2.1055455,1.1596415,1.2756517,1.4116905,1.2755388,1.4583576,1.4214404,1.6886687,1.4139155,1.5433681,0.93231726,1.2993534,1.0174822,0.95266515,0.9815269,0.9255447,0.82763636,1.1114731,1.0223682,1.0253252,0.85133594,0.8430972,0.8509214,0.754057,0.75932336,0.9645002,1.0346723,0.698301,0.7446877,0.75559914,0.7631039,0.8008576,0.78963727,0.78708214,0.8223602,0.89483,0.90936303,0.8830578,0.7486803,nonwake,hard_negatives\HavvaBelinay_Yuce_nowake_2_482.wav
-634.76794,-3.3324308,1.1553943,0.9420612,0.49674332,0.16292918,-0.16418886,0.018392473,1.4518851,1.6493872,-0.06987005,-0.1742759,0.800756,8.338095,2.8067007,3.5800514,2.4070835,2.718463,2.432476,2.6681383,2.8245542,2.8866663,3.5104575,2.2967544,3.1289947,2.2214644,0.06978372,-0.12635663,-0.1811603,0.045026712,-0.097482175,-0.20247672,-0.19938602,0.0107058175,0.055432536,0.023505423,0.041285932,0.22105631,0.19005738,-0.65922284,-0.15122269,0.12481852,0.1539239,0.038704533,0.0055581722,-0.041669138,0.08956206,0.092030704,-0.008516137,0.08826037,0.08902411,-0.015508393,1.0660346,0.35176328,0.66952103,0.3043599,0.20806637,0.21845435,0.34775314,0.41976595,0.43341535,0.51061296,0.20798132,0.3236515,0.2969465,10.15382578001033,11.745955230889473,12.240475099502525,13.584103045162564,13.412488305936135,13.762747279930936,13.14051696438791,2.678672285780594,3.3892817302614655,2.468868031670394,1.6925664562215013,1.3319749124710853,0.7896282747858415,1.0881957823018522,0.481170654296875,0.06173209728102887,0.00016708383918739855,-55.342934,-55.989075,-55.18371,-56.305374,-55.86328,-56.421257,-55.690716,-55.90387,-55.884224,-55.926716,-55.458305,-55.792774,-56.990326,-56.01954,-56.105843,-56.143852,-55.824745,-56.22544,-55.695618,-55.73937,-55.12879,-55.76863,-56.02488,-56.110798,-56.201042,-55.63981,-55.28494,-55.499386,-55.6281,-55.796097,-55.62594,-55.671066,-55.529694,-55.49594,-55.633904,-55.533306,-55.429592,-55.690544,-55.47309,-55.529625,1.7857633,2.0125782,1.7813458,1.7409958,1.485666,1.5778154,1.301861,1.436573,1.4641213,1.4664044,1.8996435,1.6774731,1.4937898,1.7994977,1.7294977,1.4587284,1.7791989,1.5389717,1.5370237,1.6047848,1.1968412,1.5308965,1.2852675,1.078254,1.4355078,1.187813,0.97490436,1.1781236,1.0724597,0.94095385,0.7491294,1.0453087,0.9623875,0.70786643,0.6861555,0.9367005,0.807977,0.82127815,0.7416848,0.76103556,0.7084372,0.6904199,0.6898306,0.7498205,0.76622814,0.81207985,0.85711074,0.8433221,0.8872006,0.92115504,0.9290245,0.8415627,nonwake,hard_negatives\HavvaBelinay_Yuce_nowake_2_482.wav
-654.35474,-3.2279675,1.046459,1.4340706,0.7447645,0.26253256,-0.6823809,-1.1217064,-0.37110877,-0.35897505,0.596969,0.07769726,-0.23976536,9.01764,2.992603,3.1935983,2.7877955,3.0232918,2.7278752,2.5918632,3.0854678,3.1376128,3.067509,2.67414,1.8933306,2.3583632,0.25129643,-0.16827086,0.12728497,0.10950432,0.23619334,0.03635391,-0.12806433,0.0005262941,0.15957013,0.042181272,0.014466789,0.044805862,-0.06529128,-0.6659349,-0.06509298,0.0603794,0.048551083,0.0049240775,0.062617704,0.057438042,0.16898723,0.033142615,-0.039628796,-0.093093194,0.04323335,0.10507111,1.2188349,0.5724163,0.49049497,0.36793292,0.46241426,0.47487703,0.26839885,0.5325568,0.34058306,0.45259935,0.39141187,0.24169329,0.29158285,11.113775808523338,10.974672309805381,12.421819007522334,13.396567729027435,12.921759780350664,13.601921639523276,13.711045303856553,3.0426430999961265,3.2468943655894984,3.0553037530024976,1.9752066901719314,1.36228675672077,0.7265850941863456,1.5352242873797288,0.476409912109375,0.06264258303428315,0.00013714050874114037,-57.24253,-57.26524,-57.857372,-57.734108,-56.779274,-57.02986,-57.763718,-58.12582,-57.36158,-57.92411,-57.66799,-58.36184,-58.345505,-57.42037,-57.652817,-57.691547,-57.034904,-57.535885,-57.754974,-57.42272,-57.504692,-57.65719,-57.418163,-57.486496,-57.42244,-57.31784,-57.506104,-57.838783,-57.129234,-57.03701,-57.21116,-57.375725,-57.49039,-56.946922,-57.343555,-57.29537,-57.7295,-57.312225,-57.123108,-57.215324,1.6426041,1.4027214,1.6374037,1.8642875,1.528419,1.9677879,1.7592574,1.8630198,2.42367,1.9934264,1.6335211,1.6463789,1.2054234,1.7358243,1.3190742,1.7758179,1.6546843,1.836661,1.4759324,1.4293196,1.2060516,1.6005768,1.3138186,1.3921444,1.2785056,1.0497925,0.93495387,1.1895598,1.0129012,1.1985449,1.1706824,1.0657148,0.73797166,0.7833942,1.0704297,0.74229324,1.0874605,0.7751054,0.8027598,1.1546885,0.6725583,0.73742104,0.7506425,0.8074711,0.8066213,0.79673415,0.7920044,0.88824254,0.9179536,0.9144344,0.8807697,0.7565376,nonwake,hard_negatives\HavvaBelinay_Yuce_nowake_2_482.wav
-590.1504,-2.9476109,0.7220169,0.41496876,-1.0820292,-0.6668893,0.6941851,0.45993027,-0.24166031,0.56458265,0.08485648,0.5075506,0.36561102,8.885956,2.6700213,3.4889393,3.1048896,2.2920156,2.4956,2.8684373,2.7471974,2.5297444,1.8096128,2.2144473,2.8830018,3.4541597,0.26643443,-0.063937366,-0.239896,-0.11793797,-0.038343064,0.20910192,-0.06196282,-0.017665654,0.023269912,0.0414735,0.05923745,0.090047084,0.13906017,-0.7500814,-0.079662964,0.13793923,0.19920447,0.12731656,-0.040651236,0.056620553,0.093821034,0.1275816,-0.04552679,-0.07374726,-0.12972724,0.097834736,1.1114253,0.43299288,0.4100858,0.4549295,0.35939312,0.16968249,0.28294328,0.5371417,0.37712032,0.2549447,0.3193504,0.30706856,0.57284826,10.494662465602888,11.16133431930022,13.146943308785819,13.113896986882157,13.554985729033593,13.715570404174986,13.557070746176656,3.174838597803674,2.554680461726616,3.235683667346063,1.5812854218877401,1.1000081288004306,0.9982913923592023,1.173856444234568,0.4828643798828125,0.062374747581463316,0.00026272499235346913,-51.887352,-52.252357,-52.39249,-51.599625,-52.15168,-51.861877,-51.706696,-52.188778,-51.599255,-51.218178,-51.844826,-51.82426,-52.076885,-51.46036,-51.87738,-51.94773,-51.967003,-52.34754,-52.13624,-52.19857,-52.0829,-52.075596,-51.65055,-51.84999,-51.945007,-51.689644,-51.31698,-51.384853,-51.520893,-51.928444,-51.51976,-51.88983,-51.77606,-51.69474,-51.379925,-51.59007,-51.78197,-51.690323,-51.68289,-51.712296,1.6540989,1.5243509,1.6843741,1.7017581,1.614774,1.7389479,1.7713699,1.9502062,1.7190725,1.5940346,1.5294769,1.8149717,1.8815109,1.9965267,2.027397,1.812577,1.6937896,1.7634442,2.0807815,1.1933463,1.5109643,1.1002595,1.1193508,1.315639,1.1570352,1.2100221,0.88515764,1.1186041,1.1080662,0.97890645,1.1996762,1.0726088,1.1340089,1.0000862,1.2777396,0.8350033,0.9289504,0.83061236,0.8658495,0.70267916,0.7492063,0.7215551,0.7449997,0.77440566,0.832477,0.83371377,0.8807281,0.85799533,0.88057196,0.8817005,0.91363984,0.8819132,nonwake,hard_negatives\HavvaBelinay_Yuce_nowake_2_482.wav
-657.66345,-3.4142497,-0.26105177,-0.39657667,0.5958173,1.5281572,-0.063945055,-0.36711758,0.44927216,0.78593045,0.42919195,-0.05133143,0.8682976,9.060977,3.1175718,2.5621395,3.2054706,2.7114325,2.5901444,2.9322608,2.7803025,2.8744907,2.1609962,1.880089,2.2322834,2.5064194,0.20625344,0.13111155,0.046631142,-0.14112769,-0.029813977,0.032644797,0.038396962,-0.027893163,0.049875133,-0.11388856,-0.04243009,0.0641294,0.07935373,-0.57081777,-0.12810266,-0.061370376,-0.03944302,0.04404667,0.07206132,0.0549192,-0.086903535,-0.18462649,-0.009810083,-0.04298564,-0.14774597,-0.051137015,0.94996464,0.29917425,0.32549366,0.35277483,0.32362732,0.32728055,0.50356376,0.38082322,0.5392899,0.35929954,0.32871932,0.44849065,0.32903224,11.087199562427923,11.313251296711389,13.058731360801113,12.946248579563605,13.658876430696171,13.698558697413423,13.445920333701782,2.9435272851460867,3.0005549456317833,2.7206121671848273,2.3726903916334474,1.2615555020805298,1.0824935517642738,1.1053996448985532,0.4785614013671875,0.06201092088741747,0.0001321682648267597,-57.649582,-57.434418,-57.810913,-58.506954,-58.449993,-58.31908,-57.32582,-57.80259,-58.587166,-58.53586,-57.757233,-58.014668,-57.91336,-57.625282,-57.75155,-57.810734,-57.883377,-57.421204,-57.041504,-57.327324,-57.99485,-58.158047,-57.917046,-57.787582,-57.716858,-58.02321,-57.942936,-57.609226,-57.578926,-57.746727,-57.557076,-57.646774,-57.387417,-57.49022,-57.6899,-57.567554,-57.56469,-57.816887,-57.61423,-57.60678,1.8770952,1.9775414,1.8853787,1.7807996,1.8660794,2.149873,1.7891954,1.4549577,1.7114462,1.9840887,1.6945586,1.696945,1.0332406,1.2983413,1.8575155,1.2837853,1.6231321,1.472619,1.1241148,1.2415388,1.6678063,1.4271603,1.5043857,1.0936558,0.96212584,0.9349207,1.1467538,0.60404414,1.2496742,1.1464727,0.9601029,1.0768698,0.66086715,0.80776316,0.9304361,0.9761335,0.9254759,0.69348806,0.7671469,0.7840966,0.7048462,0.7545358,0.73488295,0.7146991,0.761711,0.80380803,0.8578021,0.87857187,0.8690663,0.8764452,0.8839202,0.81734234,nonwake,hard_negatives\HavvaBelinay_Yuce_nowake_2_482.wav
-610.5343,-3.6169634,-0.09105688,1.1142234,-0.44978583,-2.0664861,-0.81436336,0.57169634,0.5493276,-0.13110611,0.27275336,-0.7101315,-0.15460151,9.021611,2.8154824,3.2076385,3.1856594,2.8281796,2.2974868,2.3238952,2.783411,2.5758514,2.7880533,3.065332,3.5919805,2.8239133,0.19466025,-0.080143854,-0.13849553,-0.13820341,0.043264173,-0.11754513,-0.13309348,0.22846712,0.1509181,-0.030295936,-0.21693717,-0.16889355,-0.024255125,-0.7393161,-0.12530543,0.059436284,0.16016702,0.043766454,-0.049076587,-0.011238694,0.058029197,0.11963429,0.043492656,0.14226447,0.30688432,0.047310174,1.195139,0.43385342,0.41053855,0.44050202,0.41624728,0.20783459,0.21496905,0.4167181,0.29677853,0.3243544,0.37788746,0.5050312,0.42216772,11.927932342973959,10.328594859195814,12.446386894018373,13.063288272901335,13.39750793364491,13.599429762943682,13.738815603917367,2.468236833087843,2.3912999912115085,2.723414003155519,1.6218574242299584,1.3140053314669506,0.9962786270853882,1.090142141513461,0.4760284423828125,0.061969455449387895,0.00021459950949065387,-53.921223,-54.044285,-53.98913,-53.6782,-53.828247,-53.870445,-53.270737,-53.279274,-54.303215,-53.18126,-53.326508,-53.388718,-54.1344,-54.021393,-54.401,-53.777122,-54.02178,-54.021927,-53.859447,-53.49289,-53.45027,-53.576504,-53.035946,-53.090385,-53.36731,-53.154694,-53.411247,-53.409676,-53.3549,-53.750538,-53.510757,-53.322052,-53.47473,-53.293724,-53.447224,-53.736916,-53.73349,-53.48382,-53.33046,-53.417725,1.9803528,1.6427121,1.7607653,2.2777526,2.0145683,2.0290961,1.3885281,1.694097,1.660721,1.4147022,1.6491416,2.6269653,2.1093104,1.7479125,1.3447328,1.8114011,1.4950148,1.746061,1.7058065,1.4480284,1.2603718,1.3889315,1.1924672,1.158838,0.91281337,1.4551554,1.6450557,1.2770352,0.9810034,0.9786671,1.2031326,0.9058801,1.1854478,0.9725375,0.67003053,0.8897007,1.0941952,0.8373526,0.67288005,0.744037,0.7210369,0.7318622,0.78783053,0.7856528,0.7601573,0.79723907,0.8485429,0.88432676,0.9063684,0.9205938,0.90501595,0.8152823,nonwake,hard_negatives\HavvaBelinay_Yuce_nowake_2_482.wav
-593.9404,-1.2054514,1.686353,1.3654325,1.1091893,-0.7388371,-0.41964713,-0.92511207,-1.6174997,-0.05557634,0.6252207,0.043160677,0.015002504,7.8463783,3.2870624,2.5343199,2.2895093,2.9932177,2.5628846,2.8848429,2.8097858,2.666741,2.6462657,2.4315689,2.948289,2.6878986,0.100773126,-0.12702411,-0.01972976,-0.036342666,-0.17119144,-0.1594953,0.12437333,0.051303856,-0.046796955,-0.014038382,-0.20030373,-0.14175195,0.13825937,-0.53692013,0.090343095,0.1832262,0.055663973,-0.06439568,0.024531052,0.021522976,0.15086535,0.14237651,0.12110984,0.039017428,0.089366995,0.033279702,0.84517086,0.33847392,0.42154437,0.34062552,0.46064034,0.30869585,0.5319897,0.5054148,0.3234917,0.3184987,0.22610144,0.37029636,0.28099683,10.756514775488755,10.750683398504812,12.235478702161373,12.88928816159444,13.570818912294712,13.884005877673442,13.495694105490557,3.2007672879063014,2.7470873976237833,2.2996704598592723,1.9207976622071894,1.3391316082656854,1.0759671204927714,1.290861348868771,0.477264404296875,0.06139019509939509,0.000250212789978832,-52.04304,-51.968803,-51.913918,-51.41281,-51.880264,-51.494217,-51.6939,-51.733913,-52.069427,-52.389965,-53.080387,-52.63945,-52.359894,-52.38739,-52.330395,-52.308617,-52.49652,-52.094788,-52.03512,-52.518753,-52.373226,-52.46063,-52.454666,-51.633774,-51.7014,-52.074715,-52.1274,-52.65654,-52.16886,-52.06529,-52.44339,-52.34948,-52.597496,-52.09486,-52.06801,-51.97036,-52.13363,-52.19,-52.187138,-51.878464,1.4569947,1.7921035,1.52246,1.880817,1.6865371,1.3393352,2.0250263,1.4597794,1.5647646,1.4743502,1.7025808,1.3790913,1.7962477,1.6560824,1.8901716,1.2946175,1.365657,1.144277,1.6531682,1.2603706,1.2601508,0.96702486,1.1104993,1.4530607,1.238302,1.1764352,1.1862442,0.9302097,0.98548084,0.91611713,0.84655493,0.955623,0.72498286,1.0769025,0.92553484,1.0463631,0.7650821,0.6903743,0.9091109,0.7908519,0.7082654,0.779549,0.8058249,0.79058695,0.8145014,0.8396829,0.8278406,0.8396249,0.8860087,0.9102034,0.9123931,0.80346537,nonwake,hard_negatives\HavvaBelinay_Yuce_nowake_2_482.wav
-606.19116,-2.9305394,1.7443805,0.94097656,0.12537742,-0.88899815,-0.2267116,0.43228006,-0.2086213,-0.45204622,-0.65541613,-0.27774656,-1.0391778,8.322361,2.8104584,2.6030583,2.403564,1.928048,2.86009,1.8758984,3.327338,2.2001076,2.7350123,2.7562516,3.3694444,2.9706564,0.14016017,-0.057872225,-0.046637215,-0.049671605,-0.0092958305,-0.07442836,-0.04929973,0.027296359,-0.17304258,-0.15977484,0.15986863,-0.05220946,0.070779786,-0.5906867,-0.09481047,-0.082091324,-0.025656736,6.957119e-05,0.11038127,0.076643266,-0.007384397,0.0012533218,-0.10435738,0.0336508,0.003923841,0.036914676,0.94053525,0.3241088,0.40314952,0.4845413,0.2428755,0.30261347,0.32582492,0.3996135,0.22200443,0.31738847,0.37331492,0.5034963,0.34336573,10.503093025941887,11.393649918633212,13.406429879162289,13.358741230916738,13.632546978161617,13.495863309859859,13.441108882428823,2.24043590461053,3.6545271788398477,2.5950402005381954,2.0241359384233095,1.4251256057265684,1.0614549214714595,1.5665411856730123,0.481048583984375,0.06198473215493077,0.00022411772806663066,-53.298058,-53.43495,-52.62964,-52.83896,-52.954933,-53.517517,-53.001602,-53.423706,-53.057056,-53.092003,-53.219166,-53.380905,-53.447556,-53.811363,-53.160774,-53.42717,-53.803345,-53.817436,-53.3836,-53.650448,-52.996567,-53.310898,-53.25445,-53.104347,-53.0947,-53.470284,-52.74751,-53.140972,-53.42674,-53.371494,-52.91749,-52.911808,-53.229633,-53.165398,-53.28401,-52.925087,-52.869377,-52.81365,-52.643463,-53.18747,2.2790744,1.3363984,1.5083145,1.2183224,1.7493846,1.9496996,1.6924314,2.054673,1.6574513,1.4509244,1.989997,1.4061118,1.1399007,1.6463205,1.4570732,1.6554414,1.5976561,1.7855893,1.3971325,1.7535734,1.0133123,1.3194283,1.5876337,1.1552428,1.3491327,1.4502646,0.94186074,1.0984584,1.1054922,0.9661149,0.8739265,1.1482106,0.86253625,0.89143556,0.99754155,0.8996687,0.94144654,1.0513073,1.0178323,0.6608159,0.6859307,0.7236496,0.7270979,0.70356184,0.7951139,0.82780737,0.8346846,0.8293662,0.89591056,0.90306437,0.8936087,0.77957314,nonwake,hard_negatives\HavvaBelinay_Yuce_nowake_2_482.wav
-284.8463,37.495617,7.9157505,57.579613,24.049873,-17.772928,-18.127485,-3.7570996,-10.6129675,-22.48649,-12.579365,8.046267,-7.261788,154.71796,43.10793,28.30492,36.785767,16.269783,19.327581,13.09425,11.508074,16.516891,11.087534,9.205752,7.251569,6.239132,-5.519084,-0.2715797,1.2288303,0.05153978,0.03871222,0.426026,0.5556364,0.03824584,-0.6577507,0.36648947,0.1335024,-0.21917874,-0.117574744,-5.9631486,-1.730745,0.009485647,-0.8155298,-0.493708,0.46696046,0.27482578,-0.3926476,-0.16314591,0.60163414,-0.100325525,-0.030222155,0.12026016,8.691053,5.182827,3.650209,3.3176377,1.4426005,2.1683052,1.3459078,1.9616061,1.5086484,0.9961151,1.2870785,0.9153445,0.5756571,26.6848060192074,15.070254359847137,20.15059968224376,16.24856040966564,19.91703942742556,19.69813252242235,18.031437086893696,7.968999984037794,4.885737014609206,6.35249102728494,2.9092846247447657,3.2308326930733795,3.7160027109342737,3.5410116647431376,0.1871337890625,0.15184673517263952,0.050750747323036194,-8.842228,-6.137089,-7.256877,-7.6303134,-10.022421,-13.289005,-16.693005,-20.187222,-27.12376,-31.064144,-32.95835,-32.665836,-31.419819,-31.17511,-31.979757,-31.568031,-31.716652,-31.755545,-26.872673,-23.858177,-19.205797,-13.161908,-14.300995,-19.059433,-19.754005,-22.03716,-26.415386,-26.65532,-25.532284,-22.267761,-24.386276,-29.967026,-31.492275,-31.044926,-29.752808,-30.502115,-32.01094,-32.112698,-31.473473,-31.698875,22.098536,21.614359,20.846077,21.342058,21.10889,20.970493,20.246237,18.993258,16.386951,14.874526,12.918294,12.808179,13.706886,13.430452,14.120963,13.049295,12.792857,13.001531,15.20269,16.304663,18.004148,18.975721,19.342682,18.707747,17.95765,17.317652,16.293829,16.022896,15.811993,17.046688,16.06917,13.964576,13.75931,15.615138,17.08582,16.48733,15.082324,14.258235,13.484292,12.742453,0.2943978,0.35980123,0.3351328,0.38391444,0.45972013,0.4114492,0.342515,0.25675398,0.27750546,0.4404186,0.5583812,0.37596163,nonwake,hard_negatives\Mustafa_Helvaci_nowake2.wav
-296.52094,35.147903,8.015973,54.6968,22.680582,-15.734774,-16.473469,-2.9561443,-10.71843,-21.90933,-11.864307,8.378082,-5.428814,167.32346,42.79997,28.152807,37.99956,16.567785,20.028679,14.403153,11.539615,16.411648,13.233854,9.642759,6.9243393,6.638074,-7.0492864,-0.8681761,0.7661473,-0.51492995,-0.335276,0.50018775,0.41182926,-0.1282025,-0.5111791,0.6641805,0.30548424,-0.027500104,-0.0048243925,-4.8511496,-1.3807998,0.08697541,-0.2682038,-0.22252402,0.23185939,0.43960124,-0.4259928,-0.26088774,0.4268757,-0.1930764,-0.07290077,-0.0776886,10.480668,5.3671284,3.3988702,3.7856033,1.1501777,2.4639184,1.6621093,2.0177,1.4934781,1.158754,1.3551382,0.87864846,0.5757274,26.025683164833847,14.661502688535544,20.178196908277172,16.139810460675047,19.37565803192017,19.38424219984909,17.891136640000266,8.285465218476125,5.961373739709952,4.851703083491874,2.571553921945857,2.8190496943366723,3.7456906363590488,3.701754506052812,0.18572998046875,0.15541951487754865,0.051439978182315826,-10.420435,-7.8438244,-9.292098,-10.5083475,-12.14556,-15.048014,-17.926186,-21.943714,-28.949373,-32.226784,-34.06464,-33.356205,-31.737452,-31.821703,-32.38528,-32.32438,-32.856667,-32.92269,-27.839989,-25.229885,-20.90721,-15.1821,-16.148148,-20.525826,-21.277773,-23.446644,-27.354065,-27.570078,-26.937351,-23.603779,-25.562725,-30.770466,-32.32737,-31.623243,-30.349232,-31.358976,-32.94823,-32.771748,-32.169662,-32.561634,23.513765,23.700718,23.266605,24.293055,23.68177,22.714186,21.468327,20.543938,17.763325,15.710149,14.167956,13.746044,14.498002,14.203649,14.549225,14.25368,14.27466,14.095055,15.859696,17.585716,19.696854,21.196892,21.470375,20.17197,19.375273,18.849916,17.085155,16.70477,17.027617,18.147194,17.095434,14.87716,14.717075,16.175266,17.757633,17.284845,15.851249,15.056479,14.404068,13.86295,0.32781866,0.3195003,0.354164,0.33841568,0.4029509,0.49757788,0.4006418,0.34183428,0.24331655,0.29000992,0.48596177,0.51349807,nonwake,hard_negatives\Mustafa_Helvaci_nowake2.wav
-344.44778,41.381226,-6.461631,53.613735,26.754095,3.0942993,-22.987701,0.62389696,-8.494968,-7.1180353,-27.726307,-0.40672982,-2.4330544,187.19638,40.82511,22.774858,34.961395,20.815804,19.12929,17.958073,11.151193,16.30904,6.8576584,17.019192,5.9977245,4.290366,-7.4645553,-1.211114,0.14132899,-0.73764676,-0.8788607,0.143241,0.5140375,0.33018532,-0.74238706,0.12766078,0.5254472,0.117251426,0.15458134,-2.5079346,-1.0388407,0.52896065,0.12609506,0.14241257,0.1388757,0.488778,0.20298398,-0.26636443,-0.09300003,0.16152401,-0.0929552,0.19853255,13.0138645,5.350206,3.072834,2.8554082,2.0880237,2.1103082,1.4939641,1.3975233,1.7488508,0.6863076,1.2083532,0.89641905,0.7107273,24.258764091245226,13.23648100169546,19.056087405715807,16.4714122621315,17.93368254099638,16.57308961373736,18.680026355923474,10.169543585228022,5.1646518856749735,4.64312846281223,3.551160158013903,3.828953071777489,2.5179100187054613,5.030157649238475,0.1552734375,0.11707892156187681,0.0380646213889122,-16.184664,-13.433101,-13.525231,-14.623018,-17.059593,-21.313438,-25.761171,-31.489088,-35.767513,-36.482994,-36.19523,-35.31599,-36.31791,-35.993347,-35.737373,-36.449486,-34.03214,-30.728706,-26.72237,-21.80112,-19.00795,-22.238708,-25.430393,-25.547466,-28.860275,-31.218796,-30.928438,-28.464336,-27.219883,-32.748722,-35.028553,-35.755432,-34.203575,-33.997917,-35.408707,-36.25515,-36.18052,-35.848743,-38.80711,-47.996223,25.42532,25.731457,26.62089,26.201624,25.456245,24.169226,22.65974,19.609068,17.372082,15.984184,16.522177,16.77832,16.579502,16.229664,15.927092,15.52237,17.00364,18.785702,20.64222,23.072332,23.986431,23.135502,21.42196,21.428087,20.315414,18.84025,18.789053,19.612247,20.106647,17.232977,16.130255,16.017805,18.696096,19.272854,18.212328,16.661062,16.378437,16.11656,13.842731,7.006137,0.36530006,0.3224125,0.34887528,0.37068185,0.3209992,0.272307,0.21148191,0.2761155,0.47587943,0.548913,0.36477542,0.33479065,nonwake,hard_negatives\Mustafa_Helvaci_nowake2.wav
